"";"X";"speciesKey";"scientificName";"matchType";"Orig_name";"nRecords"
"22357";22357;3138953;"Melampodium perfoliatum Kunth";"EXACT";"Melampodium perfoliatum Kunth";1696
"22358";22358;7733780;"Melampodium sericeum Lag.";"EXACT";"Melampodium sericeum Lag.";841
"22359";22359;3138998;"Melampodium strigosum Stuessy";"EXACT";"Melampodium strigosum Stuessy";354
"22360";22360;7923691;"Melanthera scandens (Schumach. & Thonn.) Roberty";"EXACT";"Melanthera scandens (Schumach. & Thonn.) Roberty";1113
"22361";22361;5341511;"Menyanthes trifoliata L.";"EXACT";"Menyanthes trifoliata L.";182994
"22362";22362;5396042;"Microglossa pyrifolia Kuntze";"EXACT";"Microglossa pyrifolia Kuntze";2057
"22363";22363;5403878;"Micropsis dasycarpa (Griseb.) Beauverd";"EXACT";"Micropsis dasycarpa (Griseb.) Beauverd";117
"22364";22364;5403877;"Micropsis nana DC.";"EXACT";"Micropsis nana DC.";26
"22365";22365;5939846;"Micropus supinus L.";"EXACT";"Micropus supinus L.";1007
"22366";22366;5399495;"Microseris cuspidata (Pursh) Sch.Bip.";"EXACT";"Microseris cuspidata (Pursh) Sch.Bip.";872
"22367";22367;5399454;"Microseris douglasii Sch.Bip.";"EXACT";"Microseris douglasii Sch.Bip.";1444
"22368";22368;5398366;"Microseris lindleyi A.Gray";"EXACT";"Microseris lindleyi A.Gray";4005
"22369";22369;5399467;"Microseris paludosa (Greene) J.T.Howell";"EXACT";"Microseris paludosa (Greene) J.T.Howell";266
"22370";22370;5399447;"Microseris pygmaea D.Don";"EXACT";"Microseris pygmaea D.Don";89
"22371";22371;5398634;"Mikania cordata (Burm.f.) B.L.Rob.";"EXACT";"Mikania cordata (Burm.f.) B.L.Rob.";1406
"22372";22372;5398689;"Mikania cordifolia Willd.";"EXACT";"Mikania cordifolia Willd.";5088
"22373";22373;7977140;"Mikania cynanchifolia (Hook. & Arn. ex Baker) B.L.Rob.";"EXACT";"Mikania cynanchifolia (Hook. & Arn. ex Baker) B.L.Rob.";109
"22374";22374;5398421;"Mikania micrantha Kunth";"EXACT";"Mikania micrantha Kunth";9542
"22375";22375;5398828;"Mikania scandens Willd.";"EXACT";"Mikania scandens Willd.";5936
"22376";22376;5413030;"Monopsis debilis C.Presl";"EXACT";"Monopsis debilis C.Presl";573
"22377";22377;9412700;"Montanoa bipinnatifida (Kunth) C.Koch";"EXACT";"Montanoa bipinnatifida (Kunth) C.Koch";196
"22378";22378;9434108;"Montanoa hibiscifolia (Benth.) C.Koch";"EXACT";"Montanoa hibiscifolia (Benth.) C.Koch";220
"22379";22379;3086900;"Neojeffreya decurrens (L.) Cabrera";"EXACT";"Neojeffreya decurrens (L.) Cabrera";192
"22380";22380;3161824;"Nesocodon mauritianus (I.Richardson) Thulin";"EXACT";"Nesocodon mauritianus (I.Richardson) Thulin";22
"22381";22381;7545076;"Neurolaena lobata R.Br.";"EXACT";"Neurolaena lobata R.Br.";3851
"22382";22382;8339120;"Nidorella aegyptiaca (L.) J.C.Manning & Goldblatt";"EXACT";"Nidorella aegyptiaca (L.) J.C.Manning & Goldblatt";1092
"22383";22383;9256235;"Nidorella ivifolia (L.) J.C.Manning & Goldblatt";"EXACT";"Nidorella ivifolia (L.) J.C.Manning & Goldblatt";1945
"22384";22384;9500571;"Nidorella ulmifolia (Burm.fil.) J.C.Manning & Goldblatt";"EXACT";"Nidorella ulmifolia (Burm.fil.) J.C.Manning & Goldblatt";414
"22385";22385;3151854;"Nipponanthemum nipponicum (Franch. ex Maximowicz) Kitam.";"EXACT";"Nipponanthemum nipponicum (Franch. ex Maximowicz) Kitam.";210
"22386";22386;3122323;"Notobasis syriaca Cass.";"EXACT";"Notobasis syriaca Cass.";5815
"22387";22387;5341508;"Nymphoides aquatica Kuntze";"EXACT";"Nymphoides aquatica Kuntze";763
"22388";22388;5592338;"Nymphoides geminata (R.Br.) Kuntze";"EXACT";"Nymphoides geminata (R.Br.) Kuntze";579
"22389";22389;5592249;"Nymphoides hydrophylla Kuntze";"EXACT";"Nymphoides hydrophylla Kuntze";469
"22390";22390;5341503;"Nymphoides indica (L.) Kuntze";"EXACT";"Nymphoides indica (L.) Kuntze";6861
"22391";22391;8810827;"Nymphoides peltata (S.G.Gmel.) Kuntze";"EXACT";"Nymphoides peltata (S.G.Gmel.) Kuntze";24602
"22392";22392;8254052;"Olearia argophylla F.Muell.";"EXACT";"Olearia argophylla F.Muell.";9307
"22393";22393;5404996;"Olearia avicenniifolia Hook.f.";"EXACT";"Olearia avicenniifolia Hook.f.";1458
"22394";22394;5405393;"Olearia frostii (F.Muell.) J.H.Willis";"EXACT";"Olearia frostii (F.Muell.) J.H.Willis";665
"22395";22395;5405015;"Olearia haastii Hook.f.";"EXACT";"Olearia haastii Hook.f.";77
"22396";22396;5405049;"Olearia ilicifolia Hook.f.";"EXACT";"Olearia ilicifolia Hook.f.";2700
"22397";22397;5405201;"Olearia lyallii Hook.f.";"EXACT";"Olearia lyallii Hook.f.";84
"22398";22398;5405000;"Olearia macrodonta Baker";"EXACT";"Olearia macrodonta Baker";523
"22399";22399;5405261;"Olearia paniculata Druce";"EXACT";"Olearia paniculata Druce";947
"22400";22400;5405029;"Olearia tomentosa (Wendl.) DC.";"EXACT";"Olearia tomentosa (Wendl.) DC.";1083
"22401";22401;5405403;"Olearia traversii (F.Muell.) Hook.f.";"EXACT";"Olearia traversii (F.Muell.) Hook.f.";73
"22402";22402;3104537;"Omalotheca supina (L.) DC.";"EXACT";"Omalotheca supina (L.) DC.";25102
"22403";22403;3118650;"Oncosiphon piluliferum (L.f.) Källersjö";"EXACT";"Oncosiphon piluliferum (L.f.) Källersjö";2564
"22404";22404;3094900;"Onopordum acanthium L.";"EXACT";"Onopordum acanthium L.";45818
"22405";22405;3094884;"Onopordum acaulon L.";"EXACT";"Onopordum acaulon L.";46131
"22406";22406;4206362;"Onopordum beckianum A.John";"EXACT";"Onopordum beckianum A.John";0
"22407";22407;3094945;"Onopordum bracteatum Boiss. & Heldr.";"EXACT";"Onopordum bracteatum Boiss. & Heldr.";61
"22408";22408;3094918;"Onopordum corymbosum Willk.";"EXACT";"Onopordum corymbosum Willk.";506
"22409";22409;4206112;"Onopordum illiricum Vill.";"EXACT";"Onopordum illiricum Vill.";0
"22410";22410;3094910;"Onopordum illyricum L.";"EXACT";"Onopordum illyricum L.";3207
"22411";22411;3094899;"Onopordum macracanthum Schousboe";"EXACT";"Onopordum macracanthum Schousboe";1032
"22412";22412;7985495;"Onopordum majori Beaverd";"EXACT";"Onopordum majori Beaverd";0
"22413";22413;3094925;"Onopordum myriacanthum Boiss.";"EXACT";"Onopordum myriacanthum Boiss.";59
"22414";22414;3094921;"Onopordum nervosum Boiss.";"EXACT";"Onopordum nervosum Boiss.";1109
"22415";22415;3094939;"Onopordum tauricum Willd.";"EXACT";"Onopordum tauricum Willd.";722
"22416";22416;9568148;"Osteospermum barberae (Harv.) T.Norl.";"EXACT";"Osteospermum barberae (Harv.) T.Norl.";50
"22417";22417;7792005;"Osteospermum calendulaceum L.f.";"EXACT";"Osteospermum calendulaceum L.f.";352
"22418";22418;3093539;"Osteospermum ecklonis (DC.) Norl.";"EXACT";"Osteospermum ecklonis (DC.) Norl.";339
"22419";22419;3093582;"Osteospermum fruticosum (L.) Norl.";"EXACT";"Osteospermum fruticosum (L.) Norl.";177
"22420";22420;4252828;"Osteospermum moniliferum L.";"EXACT";"Osteospermum moniliferum L.";20087
"22421";22421;8154248;"Osteospermum monstrosum (Burm.fil.) J.C.Manning & Goldblatt";"EXACT";"Osteospermum monstrosum (Burm.fil.) J.C.Manning & Goldblatt";1002
"22422";22422;3093559;"Osteospermum muricatum E.Mey. ex DC.";"EXACT";"Osteospermum muricatum E.Mey. ex DC.";662
"22423";22423;7793397;"Osteospermum spinescens Thunb.";"EXACT";"Osteospermum spinescens Thunb.";439
"22424";22424;8278487;"Otanthus maritimus (L.) Hoffmanns. & Link";"EXACT";"Otanthus maritimus (L.) Hoffmanns. & Link";4271
"22425";22425;9251599;"Othonna daucifolia J.C.Manning & Goldblatt";"EXACT";"Othonna daucifolia J.C.Manning & Goldblatt";1002
"22426";22426;3130909;"Otospermum glabrum Willk.";"EXACT";"Otospermum glabrum Willk.";386
"22427";22427;3111921;"Ozothamnus diosmifolius DC.";"EXACT";"Ozothamnus diosmifolius DC.";8470
"22428";22428;3113939;"Packera glabella (Poir.) C.Jeffrey";"EXACT";"Packera glabella (Poir.) C.Jeffrey";3927
"22429";22429;3113959;"Packera plattensis (Nutt.) W.A.Weber & Á.Löve";"EXACT";"Packera plattensis (Nutt.) W.A.Weber & Á.Löve";2945
"22430";22430;3121697;"Palafoxia callosa Torr. & A.Gray";"EXACT";"Palafoxia callosa Torr. & A.Gray";1010
"22431";22431;3121719;"Palafoxia rosea (Bush) Cory";"EXACT";"Palafoxia rosea (Bush) Cory";531
"22432";22432;3121716;"Palafoxia texana DC.";"EXACT";"Palafoxia texana DC.";1001
"22433";22433;5385225;"Pallenis maritima (L.) Greuter";"EXACT";"Pallenis maritima (L.) Greuter";4647
"22434";22434;5385215;"Pallenis spinosa Cass.";"EXACT";"Pallenis spinosa Cass.";30606
"22435";22435;3150121;"Panphalea heterophylla Less., 1830";"EXACT";"Panphalea heterophylla Less., 1830";96
"22436";22436;3093675;"Pappobolus microphyllus (Humb., Bonpl. & Kunth) Panero";"EXACT";"Pappobolus microphyllus (Humb., Bonpl. & Kunth) Panero";35
"22437";22437;3090393;"Parasenecio hastatus (L.) H.Koyama";"EXACT";"Parasenecio hastatus (L.) H.Koyama";3241
"22438";22438;3086811;"Parthenium argentatum A.Gray";"EXACT";"Parthenium argentatum A.Gray";682
"22439";22439;3086784;"Parthenium hysterophorus L.";"EXACT";"Parthenium hysterophorus L.";13281
"22440";22440;3086802;"Parthenium integrifolium L.";"EXACT";"Parthenium integrifolium L.";2643
"22441";22441;3126654;"Pascalia glauca Ortega";"EXACT";"Pascalia glauca Ortega";540
"22442";22442;5405568;"Pectis angustifolia var. tenella (DC.) D.J.Keil";"EXACT";"Pectis angustifolia var. tenella (DC.) D.J.Keil";1245
"22443";22443;5405440;"Pectis elongata Kunth";"EXACT";"Pectis elongata Kunth";959
"22444";22444;5405494;"Pectis humifusa Sw.";"EXACT";"Pectis humifusa Sw.";409
"22445";22445;5405569;"Pectis linifolia L.";"EXACT";"Pectis linifolia L.";876
"22446";22446;5405515;"Pectis prostrata Cav.";"EXACT";"Pectis prostrata Cav.";1637
"22447";22447;10606799;"Pentanema conyzae (Griess.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.";"EXACT";"Pentanema conyzae (Griess.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.";72939
"22448";22448;9940502;"Pentanema ensifolium (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.";"EXACT";"Pentanema ensifolium (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.";1925
"22449";22449;9904952;"Pentanema germanicum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.";"EXACT";"Pentanema germanicum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.";1211
"22450";22450;5391167;"Pentzia globosa Less.";"EXACT";"Pentzia globosa Less.";475
"22451";22451;5391152;"Pentzia incana (Thunb.) Kuntze";"EXACT";"Pentzia incana (Thunb.) Kuntze";1037
"22452";22452;5391359;"Perezia multiflora Less.";"EXACT";"Perezia multiflora Less.";796
"22453";22453;5391359;"Perezia multiflora subsp. sonchifolia (Baker) Vuilleum.";"EXACT";"Perezia multiflora subsp. sonchifolia (Baker) Vuilleum.";796
"22454";22454;8303747;"Pericallis cruenta Webb & Berthel.";"EXACT";"Pericallis cruenta Webb & Berthel.";531
"22455";22455;3138913;"Peripleura arida (N.T.Burb.) G.L.Nesom";"EXACT";"Peripleura arida (N.T.Burb.) G.L.Nesom";486
"22456";22456;3146426;"Perityle emoryi Torr.";"EXACT";"Perityle emoryi Torr.";4575
"22457";22457;3146450;"Perityle microglossa Benth.";"EXACT";"Perityle microglossa Benth.";1114
"22458";22458;7749287;"Petasites albus Gaertn.";"EXACT";"Petasites albus Gaertn.";36253
"22459";22459;9310372;"Petasites frigidus (L.) R.E.Fr.";"EXACT";"Petasites frigidus (L.) R.E.Fr.";15043
"22460";22460;9490132;"Petasites hybridus (L.) P.Gaertn., B.Meyer & Scherb.";"EXACT";"Petasites hybridus (L.) P.Gaertn., B.Meyer & Scherb.";71194
"22461";22461;3088310;"Petasites japonicus (Siebold & Zucc.) Maxim.";"EXACT";"Petasites japonicus (Siebold & Zucc.) Maxim.";5087
"22462";22462;3088310;"Petasites japonicus subsp. giganteus (F.Schmidt ex Trautv.) Kitam.";"EXACT";"Petasites japonicus subsp. giganteus (F.Schmidt ex Trautv.) Kitam.";5087
"22463";22463;3088296;"Petasites paradoxus Baumg.";"EXACT";"Petasites paradoxus Baumg.";10188
"22464";22464;3088282;"Petasites pyrenaicus (L.) G.López";"EXACT";"Petasites pyrenaicus (L.) G.López";11037
"22465";22465;7675973;"Petasites spurius Rchb.f.";"EXACT";"Petasites spurius Rchb.f.";3091
"22466";22466;3166917;"Phyteuma nigrum F.W.Schmidt";"EXACT";"Phyteuma nigrum F.W.Schmidt";12434
"22467";22467;3166655;"Phyteuma orbiculare L.";"EXACT";"Phyteuma orbiculare L.";61608
"22468";22468;3166807;"Phyteuma scheuchzeri All.";"EXACT";"Phyteuma scheuchzeri All.";1625
"22469";22469;3166841;"Phyteuma spicatum L.";"EXACT";"Phyteuma spicatum L.";94300
"22470";22470;3146150;"Picnomon acarna (L.) Cass.";"EXACT";"Picnomon acarna (L.) Cass.";5314
"22471";22471;9263066;"Picradeniopsis absinthifolia (Benth.) B.G.Baldwin";"EXACT";"Picradeniopsis absinthifolia (Benth.) B.G.Baldwin";2146
"22472";22472;9433727;"Picradeniopsis multiflora (Hook. & Arn.) B.G.Baldwin";"EXACT";"Picradeniopsis multiflora (Hook. & Arn.) B.G.Baldwin";540
"22473";22473;9618338;"Picradeniopsis schaffneri (S.Watson) B.G.Baldwin";"EXACT";"Picradeniopsis schaffneri (S.Watson) B.G.Baldwin";357
"22474";22474;8147820;"Picris altissima Ledeb. ex Rchb.";"EXACT";"Picris altissima Ledeb. ex Rchb.";487
"22475";22475;3093314;"Picris angustifolia DC.";"EXACT";"Picris angustifolia DC.";2940
"22476";22476;3093358;"Picris cupuligera Walp.";"EXACT";"Picris cupuligera Walp.";314
"22477";22477;3093337;"Picris hieracioides L.";"EXACT";"Picris hieracioides L.";162948
"22478";22478;3093337;"Picris hieracioides subsp. grandiflora (Ten.) Arcangeli";"EXACT";"Picris hieracioides subsp. grandiflora (Ten.) Arcangeli";162948
"22479";22479;3093337;"Picris hieracioides subsp. hieracioides";"EXACT";"Picris hieracioides subsp. hieracioides";162948
"22480";22480;3093337;"Picris hieracioides subsp. spinulosa (Bertol. ex Guss.) Arcangeli";"EXACT";"Picris hieracioides subsp. spinulosa (Bertol. ex Guss.) Arcangeli";162948
"22481";22481;3093309;"Picris pauciflora Willd.";"EXACT";"Picris pauciflora Willd.";1449
"22482";22482;3093286;"Picris rhagadioloides (L.) Desf.";"EXACT";"Picris rhagadioloides (L.) Desf.";813
"22483";22483;3093347;"Picris squarrosa Steetz";"EXACT";"Picris squarrosa Steetz";383
"22484";22484;3088577;"Picrosia longifolia D.Don";"EXACT";"Picrosia longifolia D.Don";692
"22485";22485;4234647;"Pilosella albiflora F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella albiflora F.W.Schultz & Sch.Bip.";3314
"22486";22486;3123129;"Pilosella alpicola F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella alpicola F.W.Schultz & Sch.Bip.";226
"22487";22487;3123342;"Pilosella arida (Freyn) Soják";"EXACT";"Pilosella arida (Freyn) Soják";264
"22488";22488;3122924;"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.";59814
"22489";22489;3122924;"Pilosella aurantiaca subsp. aurantiaca";"EXACT";"Pilosella aurantiaca subsp. aurantiaca";59814
"22490";22490;6300805;"Pilosella bauhinii (Schult.) Arv.-Touv.";"EXACT";"Pilosella bauhinii (Schult.) Arv.-Touv.";5098
"22491";22491;3123663;"Pilosella caespitosa (Dumort.) P.D.Sell & C.West";"EXACT";"Pilosella caespitosa (Dumort.) P.D.Sell & C.West";9511
"22492";22492;3123663;"Pilosella caespitosa subsp. colliniformis (Peter) P.D.Sell & C.West";"EXACT";"Pilosella caespitosa subsp. colliniformis (Peter) P.D.Sell & C.West";9511
"22493";22493;3123422;"Pilosella cymosa F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella cymosa F.W.Schultz & Sch.Bip.";17566
"22494";22494;8306253;"Pilosella cymosa var. pubescens (Lindlblom) T.Tyler";"EXACT";"Pilosella cymosa var. pubescens (Lindlblom) T.Tyler";17566
"22495";22495;3123501;"Pilosella dubia F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella dubia F.W.Schultz & Sch.Bip.";2077
"22496";22496;3123056;"Pilosella fallacina (F.W.Schultz) F.W.Schultz";"EXACT";"Pilosella fallacina (F.W.Schultz) F.W.Schultz";997
"22497";22497;3123262;"Pilosella flagellaris (Willd.) Arv.-Touv.";"EXACT";"Pilosella flagellaris (Willd.) Arv.-Touv.";901
"22498";22498;3123193;"Pilosella floribunda (Wimm. & Grab.) Fr.";"EXACT";"Pilosella floribunda (Wimm. & Grab.) Fr.";5371
"22499";22499;3123563;"Pilosella frigidaria (Nägeli & Peter) Soják";"EXACT";"Pilosella frigidaria (Nägeli & Peter) Soják";8
"22500";22500;3123300;"Pilosella fuscoatra (Nägeli & Peter) Soják";"EXACT";"Pilosella fuscoatra (Nägeli & Peter) Soják";114
"22501";22501;3123567;"Pilosella glomerata (Froel.) Fr.";"EXACT";"Pilosella glomerata (Froel.) Fr.";1836
"22502";22502;3123405;"Pilosella guthnikiana (Plegetschw. & Heer) Soják";"EXACT";"Pilosella guthnikiana (Plegetschw. & Heer) Soják";259
"22503";22503;9509071;"Pilosella lactucella (Wallr.) P.D.Sell & C.West";"EXACT";"Pilosella lactucella (Wallr.) P.D.Sell & C.West";54283
"22504";22504;3123426;"Pilosella laggeri (Sch.Bip. ex Rchb.) F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella laggeri (Sch.Bip. ex Rchb.) F.W.Schultz & Sch.Bip.";542
"22505";22505;9458333;"Pilosella officinarum Vaill.";"EXACT";"Pilosella officinarum Vaill.";243712
"22506";22506;3123524;"Pilosella pilosellina (F.W.Schultz) Soják";"EXACT";"Pilosella pilosellina (F.W.Schultz) Soják";290
"22507";22507;8288930;"Pilosella piloselloides (Vill.) Soják";"EXACT";"Pilosella piloselloides (Vill.) Soják";17194
"22508";22508;7597101;"Pilosella praealta F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella praealta F.W.Schultz & Sch.Bip.";5901
"22509";22509;9321334;"Pilosella prussica (Nägeli & Peter) Soják";"EXACT";"Pilosella prussica (Nägeli & Peter) Soják";158
"22510";22510;3122922;"Pilosella pseudopilosella (Ten.) Soják";"EXACT";"Pilosella pseudopilosella (Ten.) Soják";1066
"22511";22511;7866490;"Pilosella pseudotrichodes (Zahn) Soják";"EXACT";"Pilosella pseudotrichodes (Zahn) Soják";8
"22512";22512;4230338;"Pilosella scouleri F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella scouleri F.W.Schultz & Sch.Bip.";1667
"22513";22513;3123249;"Pilosella stoloniflora F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella stoloniflora F.W.Schultz & Sch.Bip.";421
"22514";22514;4229677;"Pilosella venosa F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella venosa F.W.Schultz & Sch.Bip.";3690
"22515";22515;9541940;"Pilosella visianii F.W.Schultz & Sch.Bip.";"EXACT";"Pilosella visianii F.W.Schultz & Sch.Bip.";440
"22516";22516;3094316;"Pityopsis falcata Nutt.";"EXACT";"Pityopsis falcata Nutt.";896
"22517";22517;5393707;"Plagius grandis (L.) S.Alavi & V.H.Heywood";"EXACT";"Plagius grandis (L.) S.Alavi & V.H.Heywood";487
"22518";22518;3164340;"Platycodon grandiflorus A.DC.";"EXACT";"Platycodon grandiflorus A.DC.";3369
"22519";22519;3128990;"Plectocephalus americanus D.Don";"EXACT";"Plectocephalus americanus D.Don";2886
"22520";22520;3091351;"Plectocephalus rothrockii (Greenm.) D.J.N.Hind";"EXACT";"Plectocephalus rothrockii (Greenm.) D.J.N.Hind";203
"22521";22521;3132651;"Pluchea camphorata (L.) DC.";"EXACT";"Pluchea camphorata (L.) DC.";2448
"22522";22522;3132710;"Pluchea carolinensis G.Don";"EXACT";"Pluchea carolinensis G.Don";2824
"22523";22523;3132635;"Pluchea dioscoridis (L.) DC.";"EXACT";"Pluchea dioscoridis (L.) DC.";1018
"22524";22524;3132728;"Pluchea indica (L.) Less.";"EXACT";"Pluchea indica (L.) Less.";1364
"22525";22525;3132617;"Pluchea odorata (L.) Cass.";"EXACT";"Pluchea odorata (L.) Cass.";6834
"22526";22526;3132617;"Pluchea odorata var. succulenta (Fernald) Cronquist";"EXACT";"Pluchea odorata var. succulenta (Fernald) Cronquist";6834
"22527";22527;3132599;"Pluchea ovalis DC.";"EXACT";"Pluchea ovalis DC.";544
"22528";22528;3132670;"Pluchea rufescens (DC.) A.J.Scott";"EXACT";"Pluchea rufescens (DC.) A.J.Scott";27
"22529";22529;3132634;"Pluchea sagittalis (Lam.) Cabrera";"EXACT";"Pluchea sagittalis (Lam.) Cabrera";2184
"22530";22530;3132686;"Pluchea yucatanensis G.L.Nesom";"EXACT";"Pluchea yucatanensis G.L.Nesom";25
"22531";22531;3149837;"Podachaenium eminens Baill.";"EXACT";"Podachaenium eminens Baill.";1009
"22532";22532;5385934;"Podocoma hieracifolia Cass.";"EXACT";"Podocoma hieracifolia Cass.";106
"22533";22533;3100344;"Podolepis auriculata DC.";"EXACT";"Podolepis auriculata DC.";8
"22534";22534;5397907;"Podospermum canum C.A.Mey.";"EXACT";"Podospermum canum C.A.Mey.";1490
"22535";22535;5397911;"Podospermum laciniatum DC.";"EXACT";"Podospermum laciniatum DC.";14920
"22536";22536;5397911;"Podospermum laciniatum subsp. decumbens (Guss.) Gemeinholzer & Greuter";"EXACT";"Podospermum laciniatum subsp. decumbens (Guss.) Gemeinholzer & Greuter";14920
"22537";22537;3103948;"Porophyllum ruderale (Jacq.) Cass.";"EXACT";"Porophyllum ruderale (Jacq.) Cass.";5118
"22538";22538;3103948;"Porophyllum ruderale var. macrocephalum (DC.) Cronquist";"EXACT";"Porophyllum ruderale var. macrocephalum (DC.) Cronquist";5118
"22539";22539;4221673;"Praxelis clematidea (Griseb.) R.M.King & H.Rob.";"EXACT";"Praxelis clematidea (Griseb.) R.M.King & H.Rob.";2681
"22540";22540;3098143;"Praxelis diffusa (Rich.) Pruski";"EXACT";"Praxelis diffusa (Rich.) Pruski";750
"22541";22541;3090783;"Prenanthes purpurea L.";"EXACT";"Prenanthes purpurea L.";65081
"22542";22542;7336772;"Proustia pyrifolia Lag.";"EXACT";"Proustia pyrifolia Lag.";214
"22543";22543;9515201;"Psephellus dealbatus (Willd.) C.Koch";"EXACT";"Psephellus dealbatus (Willd.) C.Koch";325
"22544";22544;9305500;"Psephellus declinatus C.Koch";"EXACT";"Psephellus declinatus C.Koch";68
"22545";22545;7521283;"Pseudelephantopus spicatus Rohr";"EXACT";"Pseudelephantopus spicatus Rohr";3191
