"";"speciesKey";"scientificName";"matchType";"Orig_name"
"25204";"2986045";"Philadelphus coronarius L.";"EXACT";"Philadelphus coronarius L."
"25205";"3645202";"Philadelphus coulteri S.Watson";"EXACT";"Philadelphus coulteri S.Watson"
"25206";"3645178";"Philadelphus ×cymosus Rehder";"EXACT";"Philadelphus ×cymosus Rehder"
"25207";"9056252";"Philadelphus ×falconeri Sargent";"EXACT";"Philadelphus ×falconeri Sargent"
"25208";"2986048";"Philadelphus hirsutus Nutt.";"EXACT";"Philadelphus hirsutus Nutt."
"25209";"7319007";"Philadelphus incanus Koehne";"EXACT";"Philadelphus incanus Koehne"
"25210";"2986052";"Philadelphus inodorus L.";"EXACT";"Philadelphus inodorus L."
"25211";"3645389";"Philadelphus karwinskyanus Koehne";"EXACT";"Philadelphus karwinskyanus Koehne"
"25212";"2986027";"Philadelphus lewisii Pursh";"EXACT";"Philadelphus lewisii Pursh"
"25213";"7319033";"Philadelphus mexicanus Schltdl.";"EXACT";"Philadelphus mexicanus Schltdl."
"25214";"2986022";"Philadelphus pubescens Loisel.";"EXACT";"Philadelphus pubescens Loisel."
"25215";"7688209";"Philadelphus tomentosus Wall.";"EXACT";"Philadelphus tomentosus Wall."
"25216";"3645346";"Philadelphus ×virginalis Rehder";"EXACT";"Philadelphus ×virginalis Rehder"
"25217";"7274054";"Aphloia theiformis Benn.";"EXACT";"Aphloia theiformis Benn."
"25218";"9464189";"Staphylea japonica (Thunb.) Mabb.";"EXACT";"Staphylea japonica (Thunb.) Mabb."
"25219";"3686247";"Staphylea occidentalis Sw.";"EXACT";"Staphylea occidentalis Sw."
"25220";"3686235";"Staphylea pinnata L.";"EXACT";"Staphylea pinnata L."
"25221";"2874610";"Apodanthera undulata var. australis Mc Vaugh";"EXACT";"Apodanthera undulata var. australis Mc Vaugh"
"25222";"4156605";"Begonia albopicta Bull.";"EXACT";"Begonia albopicta Bull."
"25223";"4157872";"Begonia bipinnatifida J.J.Sm.";"EXACT";"Begonia bipinnatifida J.J.Sm."
"25224";"7719132";"Begonia ×cheimantha Everett ex C.Weber";"EXACT";"Begonia ×cheimantha Everett ex C.Weber"
"25225";"2874715";"Begonia coccinea Hook.";"EXACT";"Begonia coccinea Hook."
"25226";"2874721";"Begonia convolvulacea A.DC.";"EXACT";"Begonia convolvulacea A.DC."
"25227";"4158401";"Begonia credneri Haage & Schmidt";"EXACT";"Begonia credneri Haage & Schmidt"
"25228";"2874717";"Begonia cucullata Willd.";"EXACT";"Begonia cucullata Willd."
"25229";"2874717";"Begonia cucullata var. hookeri (Sweet) L.B.Sm. & B.G.Schub.";"EXACT";"Begonia cucullata var. hookeri (Sweet) L.B.Sm. & B.G.Schub."
"25230";"2874717";"Begonia cucullata var. spatulata (Lodd.) Golding";"EXACT";"Begonia cucullata var. spatulata (Lodd.) Golding"
"25231";"8263162";"Begonia diadema Linden ex Rodigas";"EXACT";"Begonia diadema Linden ex Rodigas"
"25232";"4157462";"Begonia dipetala Graham";"EXACT";"Begonia dipetala Graham"
"25233";"4156797";"Begonia erythrophylla hort. ex Herincq";"EXACT";"Begonia erythrophylla hort. ex Herincq"
"25234";"8346649";"Begonia fagifolia Otto & A.Dietr.";"EXACT";"Begonia fagifolia Otto & A.Dietr."
"25235";"7303483";"Begonia fischeri Schrank";"EXACT";"Begonia fischeri Schrank"
"25236";"2874711";"Begonia foliosa Kunth";"EXACT";"Begonia foliosa Kunth"
"25237";"7303401";"Begonia fuchsioides Hook.";"EXACT";"Begonia fuchsioides Hook."
"25238";"4158417";"Begonia fusca Liebm.";"EXACT";"Begonia fusca Liebm."
"25239";"7303342";"Begonia glabra Aubl.";"EXACT";"Begonia glabra Aubl."
"25240";"8414451";"Begonia grandis Dryand.";"EXACT";"Begonia grandis Dryand."
"25241";"8414451";"Begonia grandis subsp. grandis";"EXACT";"Begonia grandis subsp. grandis"
"25242";"2874712";"Begonia heracleifolia Cham. & Schltdl.";"EXACT";"Begonia heracleifolia Cham. & Schltdl."
"25243";"7303229";"Begonia herbacea Vell.";"EXACT";"Begonia herbacea Vell."
"25244";"2874714";"Begonia hirtella Link";"EXACT";"Begonia hirtella Link"
"25245";"2874722";"Begonia humilis Aiton";"EXACT";"Begonia humilis Aiton"
"25246";"7303486";"Begonia incarnata Link & Otto";"EXACT";"Begonia incarnata Link & Otto"
"25247";"7303475";"Begonia maculata Raddi";"EXACT";"Begonia maculata Raddi"
"25248";"7303431";"Begonia manicata Brongn.";"EXACT";"Begonia manicata Brongn."
"25249";"4157965";"Begonia minor Jacq.";"EXACT";"Begonia minor Jacq."
"25250";"2874720";"Begonia nelumbiifolia Cham. & Schltdl.";"EXACT";"Begonia nelumbiifolia Cham. & Schltdl."
"25251";"8138822";"Begonia obliqua L.";"EXACT";"Begonia obliqua L."
"25252";"8306059";"Begonia peltata Otto & Dietr.";"EXACT";"Begonia peltata Otto & Dietr."
"25253";"7488761";"Begonia pendula Ridl.";"EXACT";"Begonia pendula Ridl."
"25254";"2874716";"Begonia reniformis Dryand.";"EXACT";"Begonia reniformis Dryand."
"25255";"4156721";"Begonia rex Putz.";"EXACT";"Begonia rex Putz."
"25256";"4156589";"Begonia ricinifolia A.Dietr.";"EXACT";"Begonia ricinifolia A.Dietr."
"25257";"4158696";"Begonia sanguinea Raddi";"EXACT";"Begonia sanguinea Raddi"
"25258";"9657969";"Begonia ×semperflorens-cultorum H.K.Krauss";"EXACT";"Begonia ×semperflorens-cultorum H.K.Krauss"
"25259";"4157155";"Begonia stipularis Spreng.";"EXACT";"Begonia stipularis Spreng."
"25260";"7303473";"Begonia tomentosa Schott";"EXACT";"Begonia tomentosa Schott"
"25261";"8374675";"Begonia tuberhybrida Voss";"EXACT";"Begonia tuberhybrida Voss"
"25262";"2874713";"Begonia ulmifolia Willd.";"EXACT";"Begonia ulmifolia Willd."
"25263";"4158349";"Begonia undulata Schott";"EXACT";"Begonia undulata Schott"
"25264";"4157890";"Begonia venusta King";"EXACT";"Begonia venusta King"
"25265";"9361329";"Begonia weltoniensis W.Bull";"EXACT";"Begonia weltoniensis W.Bull"
"25266";"7317643";"Benincasa pruriens (Parkinson) W.J.de Wilde & Duyfjes";"EXACT";"Benincasa pruriens (Parkinson) W.J.de Wilde & Duyfjes"
"25267";"2874497";"Bryonia alba L.";"EXACT";"Bryonia alba L."
"25268";"2874496";"Bryonia cretica L.";"EXACT";"Bryonia cretica L."
"25269";"6422396";"Bryonia dioica Jacq.";"EXACT";"Bryonia dioica Jacq."
"25270";"2874622";"Citrullus colocynthis (L.) Schrad.";"EXACT";"Citrullus colocynthis (L.) Schrad."
"25271";"2874621";"Citrullus lanatus (Thunb.) Matsumura & Nakai";"EXACT";"Citrullus lanatus (Thunb.) Matsumura & Nakai"
"25272";"2874564";"Coccinia grandis (L.) Voigt";"EXACT";"Coccinia grandis (L.) Voigt"
"25273";"3623180";"Corallocarpus triangularis Cogn.";"EXACT";"Corallocarpus triangularis Cogn."
"25274";"3701787";"Coriaria myrtifolia L.";"EXACT";"Coriaria myrtifolia L."
"25275";"3701777";"Coriaria nepalensis Wall.";"EXACT";"Coriaria nepalensis Wall."
"25276";"3169083";"Corynocarpus laevigatus J.R.Forst. & G.Forst.";"EXACT";"Corynocarpus laevigatus J.R.Forst. & G.Forst."
"25277";"7545298";"Ctenolepis cerasiformis C.B.Clarke";"EXACT";"Ctenolepis cerasiformis C.B.Clarke"
"25278";"2874573";"Cucumis anguria L.";"EXACT";"Cucumis anguria L."
"25279";"2874573";"Cucumis anguria var. anguria";"EXACT";"Cucumis anguria var. anguria"
"25280";"2874573";"Cucumis anguria var. longaculeatus J.H.Kirkbr.";"EXACT";"Cucumis anguria var. longaculeatus J.H.Kirkbr."
"25281";"2874574";"Cucumis dipsaceus Ehrenb. ex Spach";"EXACT";"Cucumis dipsaceus Ehrenb. ex Spach"
"25282";"8364646";"Cucumis maderaspatanus L.";"EXACT";"Cucumis maderaspatanus L."
"25283";"2874570";"Cucumis melo L.";"EXACT";"Cucumis melo L."
"25284";"8350997";"Cucumis metuliferus E.Mey. ex Schrad.";"EXACT";"Cucumis metuliferus E.Mey. ex Schrad."
"25285";"7885624";"Cucumis myriocarpus Naudin";"EXACT";"Cucumis myriocarpus Naudin"
"25286";"7885624";"Cucumis myriocarpus subsp. leptodermis (Schweick.) C.Jeffrey & P.Halliday";"EXACT";"Cucumis myriocarpus subsp. leptodermis (Schweick.) C.Jeffrey & P.Halliday"
"25287";"7885624";"Cucumis myriocarpus subsp. myriocarpus";"EXACT";"Cucumis myriocarpus subsp. myriocarpus"
"25288";"2874576";"Cucumis prophetarum L.";"EXACT";"Cucumis prophetarum L."
"25289";"2874569";"Cucumis sativus L.";"EXACT";"Cucumis sativus L."
"25290";"3624010";"Cucumis zeyheri Sond.";"EXACT";"Cucumis zeyheri Sond."
"25291";"7907172";"Cucurbita argyrosperma K.Koch";"EXACT";"Cucurbita argyrosperma K.Koch"
"25292";"2874512";"Cucurbita ficifolia C.D.Bouché";"EXACT";"Cucurbita ficifolia C.D.Bouché"
"25293";"2874521";"Cucurbita foetidissima Kunth";"EXACT";"Cucurbita foetidissima Kunth"
"25294";"2874515";"Cucurbita maxima Duchesne";"EXACT";"Cucurbita maxima Duchesne"
"25295";"3622950";"Cucurbita melopepo subsp. texana (Scheele) G.L.Nesom";"EXACT";"Cucurbita melopepo subsp. texana (Scheele) G.L.Nesom"
"25296";"7393329";"Cucurbita moschata Duchesne ex Poir.";"EXACT";"Cucurbita moschata Duchesne ex Poir."
"25297";"2874513";"Cucurbita palmata S.Watson";"EXACT";"Cucurbita palmata S.Watson"
"25298";"2874508";"Cucurbita pepo L.";"EXACT";"Cucurbita pepo L."
"25299";"2874508";"Cucurbita pepo var. giromontiina Grebenšč.";"EXACT";"Cucurbita pepo var. giromontiina Grebenšč."
"25300";"2874508";"Cucurbita pepo var. pepo";"EXACT";"Cucurbita pepo var. pepo"
"25301";"3625789";"Cyclanthera brachystachya Cogn.";"EXACT";"Cyclanthera brachystachya Cogn."
"25302";"7388962";"Cyclanthera carthagenensis (Jacq.) H.Schaef. & S.S.Renner";"EXACT";"Cyclanthera carthagenensis (Jacq.) H.Schaef. & S.S.Renner"
"25303";"2874529";"Cyclanthera pedata Schrad.";"EXACT";"Cyclanthera pedata Schrad."
"25304";"3625036";"Dactyliandra welwitschii Hook.f.";"EXACT";"Dactyliandra welwitschii Hook.f."
"25305";"7317695";"Diplocyclos palmatus (L.) C.Jeffrey";"EXACT";"Diplocyclos palmatus (L.) C.Jeffrey"
"25306";"2874680";"Ecballium elaterium A.Rich.";"EXACT";"Ecballium elaterium A.Rich."
"25307";"5331404";"Echinocystis lobata Torr. & A.Gray";"EXACT";"Echinocystis lobata Torr. & A.Gray"
"25308";"3623898";"Kedrostis elongata Keraudren";"EXACT";"Kedrostis elongata Keraudren"
"25309";"3623873";"Kedrostis foetidissima Cogn.";"EXACT";"Kedrostis foetidissima Cogn."
"25310";"2874672";"Lagenaria siceraria (Molina) Standl.";"EXACT";"Lagenaria siceraria (Molina) Standl."
"25311";"3623251";"Lagenaria sphaerica E.Mey.";"EXACT";"Lagenaria sphaerica E.Mey."
"25312";"2874601";"Luffa acutangula Roxb.";"EXACT";"Luffa acutangula Roxb."
"25313";"2874599";"Luffa aegyptiaca Mill.";"EXACT";"Luffa aegyptiaca Mill."
"25314";"3622511";"Luffa sepium (G.Mey.) C.Jeffrey";"EXACT";"Luffa sepium (G.Mey.) C.Jeffrey"
"25315";"2874550";"Melothria pendula L.";"EXACT";"Melothria pendula L."
"25316";"2874582";"Momordica balsamina L.";"EXACT";"Momordica balsamina L."
"25317";"2874581";"Momordica charantia L.";"EXACT";"Momordica charantia L."
"25318";"2874581";"Momordica charantia var. abbreviata Ser.";"EXACT";"Momordica charantia var. abbreviata Ser."
"25319";"2874580";"Momordica cochinchinensis Spreng.";"EXACT";"Momordica cochinchinensis Spreng."
"25320";"3623564";"Ruthalicia eglandulosa (Hook.f.) C.Jeffrey";"EXACT";"Ruthalicia eglandulosa (Hook.f.) C.Jeffrey"
"25321";"3623060";"Schizopepon bryoniifolius Maxim.";"EXACT";"Schizopepon bryoniifolius Maxim."
"25322";"2874612";"Sechium edule Sw.";"EXACT";"Sechium edule Sw."
"25323";"2874500";"Sicana odorifera Naudin";"EXACT";"Sicana odorifera Naudin"
"25324";"2874655";"Sicyos angulatus L.";"EXACT";"Sicyos angulatus L."
"25325";"3623631";"Sicyos polyacanthos Cogn.";"EXACT";"Sicyos polyacanthos Cogn."
"25326";"8363047";"Sicyos polyacanthus Cogn.";"EXACT";"Sicyos polyacanthus Cogn."
"25327";"2874670";"Telfairia pedata Hook.";"EXACT";"Telfairia pedata Hook."
"25328";"7317524";"Thladiantha cordifolia Cogn.";"EXACT";"Thladiantha cordifolia Cogn."
"25329";"2874538";"Thladiantha dubia Bunge";"EXACT";"Thladiantha dubia Bunge"
"25330";"3625064";"Trichosanthes cochinchinensis M.Roem.";"EXACT";"Trichosanthes cochinchinensis M.Roem."
"25331";"2874605";"Trichosanthes cucumerina L.";"EXACT";"Trichosanthes cucumerina L."
"25332";"3623176";"Trichosanthes scabra Lour.";"EXACT";"Trichosanthes scabra Lour."
"25333";"7317567";"Trichosanthes tricuspidata Lour.";"EXACT";"Trichosanthes tricuspidata Lour."
"25334";"3624470";"Zehneria mucronata (Blume) Miq.";"EXACT";"Zehneria mucronata (Blume) Miq."
"25335";"5383898";"Dillenia indica L.";"EXACT";"Dillenia indica L."
"25336";"5383897";"Dillenia suffruticosa Martelli";"EXACT";"Dillenia suffruticosa Martelli"
"25337";"3083499";"Doliocarpus brevipedicellatus Garcke";"EXACT";"Doliocarpus brevipedicellatus Garcke"
"25338";"7303933";"Doliocarpus dentatus Standl.";"EXACT";"Doliocarpus dentatus Standl."
"25339";"3083498";"Doliocarpus major J.F.Gmel.";"EXACT";"Doliocarpus major J.F.Gmel."
"25340";"5681101";"Hibbertia cuneiformis (Labill.) Sm.";"EXACT";"Hibbertia cuneiformis (Labill.) Sm."
"25341";"8129928";"Hibbertia scandens Gilg";"EXACT";"Hibbertia scandens Gilg"
"25342";"8420425";"Tetracera volubilis L.";"EXACT";"Tetracera volubilis L."
"25343";"5599251";"Abelia chinensis R.Br.";"EXACT";"Abelia chinensis R.Br."
"25344";"5334278";"Abelia ×grandiflora (Rovelli ex André) Rehder";"EXACT";"Abelia ×grandiflora (Rovelli ex André) Rehder"
"25345";"5598992";"Abelia uniflora R.Br.";"EXACT";"Abelia uniflora R.Br."
"25346";"2888794";"Adoxa moschatellina L.";"EXACT";"Adoxa moschatellina L."
"25347";"8036963";"Centranthus calcitrapa (L.) Dufr.";"EXACT";"Centranthus calcitrapa (L.) Dufr."
"25348";"7298987";"Centranthus calcitrapae (L.) Dufr.";"EXACT";"Centranthus calcitrapae (L.) Dufr."
"25349";"7298966";"Centranthus macrosiphon Boiss.";"EXACT";"Centranthus macrosiphon Boiss."
"25350";"2888740";"Centranthus ruber DC.";"EXACT";"Centranthus ruber DC."
"25351";"2888740";"Centranthus ruber var. ruber";"EXACT";"Centranthus ruber var. ruber"
"25352";"2888740";"Centranthus ruber subsp. ruber";"EXACT";"Centranthus ruber subsp. ruber"
"25353";"2888740";"Centranthus ruber subsp. sibthorpii (Heldr. & Sart. ex Boiss.) Hayek";"EXACT";"Centranthus ruber subsp. sibthorpii (Heldr. & Sart. ex Boiss.) Hayek"
"25354";"8259811";"Cephalaria alpina Schrad.";"EXACT";"Cephalaria alpina Schrad."
"25355";"2888797";"Cephalaria gigantea (Ledeb.) Bobrov";"EXACT";"Cephalaria gigantea (Ledeb.) Bobrov"
"25356";"4104035";"Cephalaria radiata Griseb. & Schenk";"EXACT";"Cephalaria radiata Griseb. & Schenk"
"25357";"8355821";"Cephalaria syriaca Schrad.";"EXACT";"Cephalaria syriaca Schrad."
"25358";"4934466";"Cephalaria transsylvanica (L.) Roem. & Schult.";"EXACT";"Cephalaria transsylvanica (L.) Roem. & Schult."
"25359";"2888711";"Diervilla lonicera Mill.";"EXACT";"Diervilla lonicera Mill."
"25360";"2888710";"Diervilla sessilifolia Buckley";"EXACT";"Diervilla sessilifolia Buckley"
"25361";"2888814";"Dipsacus laciniatus L.";"EXACT";"Dipsacus laciniatus L."
"25362";"4102733";"Dipsacus pilosus L.";"EXACT";"Dipsacus pilosus L."
"25363";"2888816";"Dipsacus sativus (L.) Honckeny";"EXACT";"Dipsacus sativus (L.) Honckeny"
"25364";"7443846";"Dipsacus strigosus Willd.";"EXACT";"Dipsacus strigosus Willd."
"25365";"4102723";"Dipsacus sylvestris Huds.";"EXACT";"Dipsacus sylvestris Huds."
"25366";"7298906";"Fedia cornucopiae Gaertn.";"EXACT";"Fedia cornucopiae Gaertn."
"25367";"7298880";"Fedia graciliflora Fisch. & C.A.Mey.";"EXACT";"Fedia graciliflora Fisch. & C.A.Mey."
"25368";"2888808";"Knautia arvensis Coult.";"EXACT";"Knautia arvensis Coult."
"25369";"8038166";"Knautia degenii Borbás";"EXACT";"Knautia degenii Borbás"
"25370";"7301052";"Knautia drymeia Heuff.";"EXACT";"Knautia drymeia Heuff."
"25371";"8102098";"Knautia integrifola (Honck. ex L.) Bertol.";"EXACT";"Knautia integrifola (Honck. ex L.) Bertol."
"25372";"7504215";"Knautia integrifolia Bertol.";"EXACT";"Knautia integrifolia Bertol."
"25373";"4102952";"Knautia macedonica Griseb.";"EXACT";"Knautia macedonica Griseb."
"25374";"2888706";"Kolkwitzia amabilis Graebn.";"EXACT";"Kolkwitzia amabilis Graebn."
"25375";"2888579";"Leycesteria formosa Wall.";"EXACT";"Leycesteria formosa Wall."
"25376";"4103441";"Lomelosia argentea (L.) Greuter & Burdet";"EXACT";"Lomelosia argentea (L.) Greuter & Burdet"
"25377";"4103351";"Lomelosia caucasica (M.Bieb.) Greuter & Burdet";"EXACT";"Lomelosia caucasica (M.Bieb.) Greuter & Burdet"
"25378";"4934473";"Lomelosia palaestina (L.) Raf.";"EXACT";"Lomelosia palaestina (L.) Raf."
"25379";"7301008";"Lomelosia pulsatilloides (Boiss.) Greuter & Burdet";"EXACT";"Lomelosia pulsatilloides (Boiss.) Greuter & Burdet"
"25380";"7301008";"Lomelosia pulsatilloides subsp. macropoda (Willk.) Greuter & Burdet";"EXACT";"Lomelosia pulsatilloides subsp. macropoda (Willk.) Greuter & Burdet"
"25381";"4102909";"Lomelosia stellata Raf.";"EXACT";"Lomelosia stellata Raf."
"25382";"5598598";"Lonicera acuminata Wall.";"EXACT";"Lonicera acuminata Wall."
"25383";"6369729";"Lonicera alpigena L.";"EXACT";"Lonicera alpigena L."
"25384";"5598788";"Lonicera ×americana K.Koch";"EXACT";"Lonicera ×americana K.Koch"
"25385";"5334244";"Lonicera bella Zabel.";"EXACT";"Lonicera bella Zabel."
"25386";"7272512";"Lonicera ×brownii (Regel) Carrière";"EXACT";"Lonicera ×brownii (Regel) Carrière"
"25387";"5334269";"Lonicera caerulea L.";"EXACT";"Lonicera caerulea L."
"25388";"5334269";"Lonicera caerulea var. caerulea";"EXACT";"Lonicera caerulea var. caerulea"
"25389";"5334256";"Lonicera canadensis Bartr. ex Marshall";"EXACT";"Lonicera canadensis Bartr. ex Marshall"
"25390";"5334227";"Lonicera caprifolium L.";"EXACT";"Lonicera caprifolium L."
"25391";"7272746";"Lonicera caucasica Pall.";"EXACT";"Lonicera caucasica Pall."
"25392";"8242349";"Lonicera chrysantha Turcz.";"EXACT";"Lonicera chrysantha Turcz."
"25393";"8135635";"Lonicera ciliosa Poir.";"EXACT";"Lonicera ciliosa Poir."
"25394";"7272667";"Lonicera confusa DC.";"EXACT";"Lonicera confusa DC."
"25395";"5334261";"Lonicera dioica L.";"EXACT";"Lonicera dioica L."
"25396";"5334247";"Lonicera etrusca Santi";"EXACT";"Lonicera etrusca Santi"
"25397";"5334229";"Lonicera flava Sims";"EXACT";"Lonicera flava Sims"
"25398";"5334268";"Lonicera fragrantissima Lindl. & Paxton";"EXACT";"Lonicera fragrantissima Lindl. & Paxton"
"25399";"9558260";"Lonicera implexa Soland.";"EXACT";"Lonicera implexa Soland."
"25400";"5334253";"Lonicera involucrata Banks ex Spreng.";"EXACT";"Lonicera involucrata Banks ex Spreng."
"25401";"8325800";"Lonicera ×italica Tausch";"EXACT";"Lonicera ×italica Tausch"
"25402";"5334240";"Lonicera japonica Thunb.";"EXACT";"Lonicera japonica Thunb."
"25403";"5334228";"Lonicera korolkowii Stapf";"EXACT";"Lonicera korolkowii Stapf"
"25404";"7272588";"Lonicera ligustrina Wall.";"EXACT";"Lonicera ligustrina Wall."
"25405";"7902463";"Lonicera maackii (Rupr.) Maxim.";"EXACT";"Lonicera maackii (Rupr.) Maxim."
"25406";"5334251";"Lonicera minutiflora Zabel";"EXACT";"Lonicera minutiflora Zabel"
"25407";"5334275";"Lonicera morrowii A.Gray";"EXACT";"Lonicera morrowii A.Gray"
"25408";"7768870";"Lonicera nigra L.";"EXACT";"Lonicera nigra L."
"25409";"5334233";"Lonicera notha Zabel";"EXACT";"Lonicera notha Zabel"
"25410";"5334277";"Lonicera periclymenum L.";"EXACT";"Lonicera periclymenum L."
"25411";"5598915";"Lonicera pileata Oliv.";"EXACT";"Lonicera pileata Oliv."
"25412";"5598839";"Lonicera ×purpusii Rehder";"EXACT";"Lonicera ×purpusii Rehder"
"25413";"8883282";"Lonicera pyrenaica L.";"EXACT";"Lonicera pyrenaica L."
"25414";"5598821";"Lonicera quinquelocularis Hardw.";"EXACT";"Lonicera quinquelocularis Hardw."
"25415";"5334271";"Lonicera reticulata Raf.";"EXACT";"Lonicera reticulata Raf."
"25416";"5334254";"Lonicera ruprechtiana Regel";"EXACT";"Lonicera ruprechtiana Regel"
"25417";"5334239";"Lonicera sempervirens L.";"EXACT";"Lonicera sempervirens L."
"25418";"5598577";"Lonicera spinosa (Decne.) Jacquem. ex Walp.";"EXACT";"Lonicera spinosa (Decne.) Jacquem. ex Walp."
"25419";"5334242";"Lonicera tatarica L.";"EXACT";"Lonicera tatarica L."
"25420";"5334276";"Lonicera xylosteoides Tausch";"EXACT";"Lonicera xylosteoides Tausch"
"25421";"5334259";"Lonicera xylosteum L.";"EXACT";"Lonicera xylosteum L."
"25422";"4102751";"Pterocephalidium diandrum (Lag.) G.López";"EXACT";"Pterocephalidium diandrum (Lag.) G.López"
"25423";"5671497";"Pterocephalus plumosus Coult.";"EXACT";"Pterocephalus plumosus Coult."
"25424";"3857366";"Sambucus australis Cham. & Schltdl.";"EXACT";"Sambucus australis Cham. & Schltdl."
"25425";"6369819";"Sambucus canadensis L.";"EXACT";"Sambucus canadensis L."
"25426";"2888722";"Sambucus ebulus L.";"EXACT";"Sambucus ebulus L."
"25427";"3856499";"Sambucus gaudichaudiana DC.";"EXACT";"Sambucus gaudichaudiana DC."
"25428";"2888728";"Sambucus nigra L.";"EXACT";"Sambucus nigra L."
"25429";"2888728";"Sambucus nigra f. nigra";"EXACT";"Sambucus nigra f. nigra"
"25430";"2888723";"Sambucus racemosa L.";"EXACT";"Sambucus racemosa L."
"25431";"3856155";"Sambucus wightiana Wall.";"EXACT";"Sambucus wightiana Wall."
"25432";"2888802";"Scabiosa columbaria L.";"EXACT";"Scabiosa columbaria L."
"25433";"7475424";"Scabiosa lucida Vill.";"EXACT";"Scabiosa lucida Vill."
"25434";"2888806";"Scabiosa ochroleuca L.";"EXACT";"Scabiosa ochroleuca L."
"25435";"7301010";"Sixalix atropurpurea (L.) Greuter & Burdet";"EXACT";"Sixalix atropurpurea (L.) Greuter & Burdet"
"25436";"4102984";"Sixalix farinosa (Coss.) Greuter & Burdet";"EXACT";"Sixalix farinosa (Coss.) Greuter & Burdet"
"25437";"2888811";"Succisa pratensis Moench";"EXACT";"Succisa pratensis Moench"
"25438";"2888819";"Succisella inflexa (Kluk) Beck";"EXACT";"Succisella inflexa (Kluk) Beck"
"25439";"7523753";"Symphoricarpos albus (L.) C.Koch";"EXACT";"Symphoricarpos albus (L.) C.Koch"
"25440";"7523753";"Symphoricarpos albus var. laevigatus S.F.Blake";"EXACT";"Symphoricarpos albus var. laevigatus S.F.Blake"
"25441";"10491874";"Symphoricarpos albus var. laevigatus x microphyllus x orbiculatus";"EXACT";"Symphoricarpos albus var. laevigatus x microphyllus x orbiculatus"
"25442";"2888629";"Symphoricarpos microphyllus Kunth";"EXACT";"Symphoricarpos microphyllus Kunth"
"25443";"10436410";"Symphoricarpos microphyllus x orbiculatus";"EXACT";"Symphoricarpos microphyllus x orbiculatus"
"25444";"2888632";"Symphoricarpos occidentalis Hook.";"EXACT";"Symphoricarpos occidentalis Hook."
"25445";"2888636";"Symphoricarpos orbiculatus Moench";"EXACT";"Symphoricarpos orbiculatus Moench"
"25446";"8297527";"Valeriana alliariifolia Adams";"EXACT";"Valeriana alliariifolia Adams"
"25447";"7298855";"Valeriana armena P.A.Smirn.";"EXACT";"Valeriana armena P.A.Smirn."
"25448";"4095740";"Valeriana chaerophylloides Sm.";"EXACT";"Valeriana chaerophylloides Sm."
"25449";"8188719";"Valeriana excelsa Poir.";"EXACT";"Valeriana excelsa Poir."
"25450";"2888763";"Valeriana officinalis L.";"EXACT";"Valeriana officinalis L."
"25451";"8201823";"Valeriana phu L.";"EXACT";"Valeriana phu L."
"25452";"4095186";"Valeriana pyrenaica L.";"EXACT";"Valeriana pyrenaica L."
"25453";"8063871";"Valeriana sambucifolia J.C.Mikan";"EXACT";"Valeriana sambucifolia J.C.Mikan"
"25454";"4094832";"Valeriana transjenisensis Kreyer";"EXACT";"Valeriana transjenisensis Kreyer"
"25455";"7298997";"Valeriana tripteris L.";"EXACT";"Valeriana tripteris L."
"25456";"2888769";"Valerianella carinata Loisel.";"EXACT";"Valerianella carinata Loisel."
"25457";"4095318";"Valerianella chlorodonta Coss. & Durieu ex Coss.";"EXACT";"Valerianella chlorodonta Coss. & Durieu ex Coss."
"25458";"7298858";"Valerianella coronata (L.) DC.";"EXACT";"Valerianella coronata (L.) DC."
"25459";"2888789";"Valerianella dentata Pollich";"EXACT";"Valerianella dentata Pollich"
"25460";"2888789";"Valerianella dentata var. dentata";"EXACT";"Valerianella dentata var. dentata"
"25461";"4095067";"Valerianella discoidea Loisel.";"EXACT";"Valerianella discoidea Loisel."
"25462";"2888773";"Valerianella eriocarpa Desv.";"EXACT";"Valerianella eriocarpa Desv."
"25463";"4094844";"Valerianella hirsutissima Link";"EXACT";"Valerianella hirsutissima Link"
"25464";"2888778";"Valerianella locusta (L.) Laterr.";"EXACT";"Valerianella locusta (L.) Laterr."
"25465";"7298981";"Valerianella microcarpa Loisel.";"EXACT";"Valerianella microcarpa Loisel."
"25466";"8269094";"Valerianella oxyrrhyncha Fisch. & C.A.Mey.";"EXACT";"Valerianella oxyrrhyncha Fisch. & C.A.Mey."
"25467";"7298917";"Valerianella pumila DC.";"EXACT";"Valerianella pumila DC."
"25468";"2888782";"Valerianella radiata Dufr.";"EXACT";"Valerianella radiata Dufr."
"25469";"4095539";"Valerianella rimosa Bast.";"EXACT";"Valerianella rimosa Bast."
"25470";"8607668";"Valerianella umbilicata (Sull.) Alph.Wood";"EXACT";"Valerianella umbilicata (Sull.) Alph.Wood"
"25471";"4095264";"Valerianella uncinata Dufr.";"EXACT";"Valerianella uncinata Dufr."
"25472";"4095244";"Valerianella vesicaria Moench";"EXACT";"Valerianella vesicaria Moench"
"25473";"3856179";"Vesalea floribunda M.Martens & Galeotti";"EXACT";"Vesalea floribunda M.Martens & Galeotti"
"25474";"2888596";"Viburnum acerifolium L.";"EXACT";"Viburnum acerifolium L."
"25475";"7721871";"Viburnum ×bodnantense Aberc.";"EXACT";"Viburnum ×bodnantense Aberc."
