"";"speciesKey";"scientificName";"matchType";"Orig_name";"nRecords"
"3584";"1095370";"Tricorynus tabaci (Guérin-Méneville, 1850)";"EXACT";"Tricorynus tabaci (Guérin-Méneville, 1850)";3
"3585";"7527453";"Trigonogenius globosus Solier, 1849";"EXACT";"Trigonogenius globosus Solier, 1849";3
"3586";"4998217";"Trigonogenius globulus Solier, 1849";"EXACT";"Trigonogenius globulus Solier, 1849";49
"3587";"7654277";"Trigonothops pacificus (Erichson, 1842)";"EXACT";"Trigonothops pacificus (Erichson, 1842)";116
"3588";"1154692";"Trinophylum cribratum Bates, 1878";"EXACT";"Trinophylum cribratum Bates, 1878";25
"3589";"1154896";"Trirachys orientalis Hope, 1843";"EXACT";"Trirachys orientalis Hope, 1843";27
"3590";"1047835";"Trirhabda bacharidis (Weber, 1801)";"EXACT";"Trirhabda bacharidis (Weber, 1801)";507
"3591";"4430827";"Trixagus atticus Reitter, 1921";"EXACT";"Trixagus atticus Reitter, 1921";43
"3592";"1162267";"Trixagus extraneus Fisher, 1942";"EXACT";"Trixagus extraneus Fisher, 1942";8
"3593";"4449175";"Troglops cephalotes (Olivier, 1790)";"EXACT";"Troglops cephalotes (Olivier, 1790)";4
"3594";"1095984";"Trogoderma angustum (Solier, 1849)";"EXACT";"Trogoderma angustum (Solier, 1849)";460
"3595";"1095970";"Trogoderma anthrenoides (Sharp, 1902)";"EXACT";"Trogoderma anthrenoides (Sharp, 1902)";56
"3596";"1095973";"Trogoderma glabrum (Herbst, 1783)";"EXACT";"Trogoderma glabrum (Herbst, 1783)";885
"3597";"1095979";"Trogoderma granarium Everts, 1898";"EXACT";"Trogoderma granarium Everts, 1898";351
"3598";"1095977";"Trogoderma inclusum LeConte, 1854";"EXACT";"Trogoderma inclusum LeConte, 1854";251
"3599";"4427357";"Trogoderma longisetosum Chao & Lee, 1966";"EXACT";"Trogoderma longisetosum Chao & Lee, 1966";4
"3600";"4427351";"Trogoderma megatomoides Reitter, 1881";"EXACT";"Trogoderma megatomoides Reitter, 1881";17
"3601";"9124346";"Trogoderma oblongula Casey";"EXACT";"Trogoderma oblongula Casey";1
"3602";"1095982";"Trogoderma ornatum (Say, 1825)";"EXACT";"Trogoderma ornatum (Say, 1825)";209
"3603";"1095983";"Trogoderma teukton Beal, 1956";"EXACT";"Trogoderma teukton Beal, 1956";106
"3604";"1095971";"Trogoderma variabile Ballion, 1878";"EXACT";"Trogoderma variabile Ballion, 1878";287
"3605";"1095976";"Trogoderma versicolor (Creutzer, 1799)";"EXACT";"Trogoderma versicolor (Creutzer, 1799)";198
"3606";"6005443";"Trogoxylon aequale (Wollaston, 1867)";"EXACT";"Trogoxylon aequale (Wollaston, 1867)";72
"3607";"4426163";"Trogoxylon impressum (Comolli, 1837)";"EXACT";"Trogoxylon impressum (Comolli, 1837)";86
"3608";"6005453";"Trogoxylon praeustum (Erichson, 1847)";"EXACT";"Trogoxylon praeustum (Erichson, 1847)";3
"3609";"1084559";"Tropinota hirta (Poda, 1761)";"EXACT";"Tropinota hirta (Poda, 1761)";2293
"3610";"1216470";"Tropiphorus elevatus (Herbst, 1795)";"EXACT";"Tropiphorus elevatus (Herbst, 1795)";869
"3611";"1216493";"Tropiphorus obtusus (Bonsdorff, 1785)";"EXACT";"Tropiphorus obtusus (Bonsdorff, 1785)";424
"3612";"1216483";"Tropiphorus terricola (Newman, 1838)";"EXACT";"Tropiphorus terricola (Newman, 1838)";208
"3613";"1034206";"Tropisternus lateralis (Fabricius, 1775)";"EXACT";"Tropisternus lateralis (Fabricius, 1775)";3607
"3614";"1034206";"Tropisternus lateralis humeralis Motschulsky, 1859";"EXACT";"Tropisternus lateralis humeralis Motschulsky, 1859";3607
"3615";"1034219";"Tropisternus salsamentus Fall, 1901";"EXACT";"Tropisternus salsamentus Fall, 1901";191
"3616";"4456204";"Trotomma pubescens Kiesenwetter, 1851";"EXACT";"Trotomma pubescens Kiesenwetter, 1851";57
"3617";"1094700";"Trox perrisii Fairmaire, 1868";"EXACT";"Trox perrisii Fairmaire, 1868";59
"3618";"1094679";"Trox scaber (Linnaeus, 1767)";"EXACT";"Trox scaber (Linnaeus, 1767)";3217
"3619";"1244634";"Trypodendron domesticum (C.Linnaeus, 1758)";"EXACT";"Trypodendron domesticum (C.Linnaeus, 1758)";5157
"3620";"1244656";"Trypodendron lineatum (Olivier & A.G., 1795)";"EXACT";"Trypodendron lineatum (Olivier & A.G., 1795)";7799
"3621";"1076217";"Trypoxylus dichotomus septentrionalis Kono, 1931";"EXACT";"Trypoxylus dichotomus septentrionalis Kono, 1931";584
"3622";"4475553";"Tschitscherinellus cordatus (Dejean, 1825)";"EXACT";"Tschitscherinellus cordatus (Dejean, 1825)";22
"3623";"4475553";"Tschitscherinellus cordatus cordatus";"EXACT";"Tschitscherinellus cordatus cordatus";22
"3624";"1214155";"Tychius breviusculus Desbr.d.Loges, 1873";"EXACT";"Tychius breviusculus Desbr.d.Loges, 1873";590
"3625";"7918249";"Tychius schneideri (Herbst & J.F.W., 1795)";"EXACT";"Tychius schneideri (Herbst & J.F.W., 1795)";409
"3626";"4468772";"Tychius stephensi Schoenherr, 1835";"EXACT";"Tychius stephensi Schoenherr, 1835";1046
"3627";"6132339";"Typhaea haagi Reitter, 1874";"EXACT";"Typhaea haagi Reitter, 1874";80
"3628";"1045506";"Typhaea stercorea (Linnaeus, 1758)";"EXACT";"Typhaea stercorea (Linnaeus, 1758)";3513
"3629";"1036614";"Typhlonesiotes swaluwenbergi Jeannel, 1937";"EXACT";"Typhlonesiotes swaluwenbergi Jeannel, 1937";2
"3630";"4990351";"Uloma bonzica Marseul, 1876";"EXACT";"Uloma bonzica Marseul, 1876";198
"3631";"5807321";"Uloma sanguinipes (Fabricius, 1775)";"EXACT";"Uloma sanguinipes (Fabricius, 1775)";30
"3632";"8695310";"Ulomoides dermestoides (Chevrolat, 1878)";"EXACT";"Ulomoides dermestoides (Chevrolat, 1878)";80
"3633";"9745105";"Ulus hirsutus Champion, 1885";"EXACT";"Ulus hirsutus Champion, 1885";102
"3634";"4454252";"Upis ceramboides (Linnaeus, 1758)";"EXACT";"Upis ceramboides (Linnaeus, 1758)";782
"3635";"1044156";"Urophorus humeralis (Fabricius, 1798)";"EXACT";"Urophorus humeralis (Fabricius, 1798)";4992
"3636";"5808231";"Uroplata fulvopustulata Baly, 1886";"EXACT";"Uroplata fulvopustulata Baly, 1886";47
"3637";"4990860";"Uroplata girardi Pic, 1934";"EXACT";"Uroplata girardi Pic, 1934";194
"3638";"1047154";"Vacusus vicinus (LaFerté-Sénectère, 1849)";"EXACT";"Vacusus vicinus (LaFerté-Sénectère, 1849)";715
"3639";"4458821";"Vadonia unipunctata (Fabricius, 1787)";"EXACT";"Vadonia unipunctata (Fabricius, 1787)";546
"3640";"4989921";"Verania crocea (Mulsant, 1866)";"EXACT";"Verania crocea (Mulsant, 1866)";0
"3641";"1047449";"Xanthogaleruca luteola (Müller, 1766)";"EXACT";"Xanthogaleruca luteola (Müller, 1766)";1780
"3642";"4435977";"Xantholinus gallicus Coiffait, 1956";"EXACT";"Xantholinus gallicus Coiffait, 1956";115
"3643";"10259316";"Xantholinus linearis (Olivier & A.G., 1795)";"EXACT";"Xantholinus linearis (Olivier & A.G., 1795)";4875
"3644";"4435971";"Xantholinus longiventris Heer, 1839";"EXACT";"Xantholinus longiventris Heer, 1839";3193
"3645";"1044622";"Xerosaprinus fimbriatus (J.L.LeConte, 1851)";"EXACT";"Xerosaprinus fimbriatus (J.L.LeConte, 1851)";180
"3646";"1095669";"Xestobium rufovillosum (De Geer, 1774)";"EXACT";"Xestobium rufovillosum (De Geer, 1774)";2929
"3647";"9862451";"Xyleborinus andrewesi Blandford, 1896";"EXACT";"Xyleborinus andrewesi Blandford, 1896";7
"3648";"10256879";"Xyleborinus artestriatus Eichhoff, 1878";"EXACT";"Xyleborinus artestriatus Eichhoff, 1878";3
"3649";"9360507";"Xyleborinus attenuatus Blandford, 1894";"EXACT";"Xyleborinus attenuatus Blandford, 1894";833
"3650";"5019544";"Xyleborus atratus Eichhoff, 1875";"EXACT";"Xyleborus atratus Eichhoff, 1875";233
"3651";"5020574";"Xyleborus bodoanus Reitter, 1913a";"EXACT";"Xyleborus bodoanus Reitter, 1913a";865
"3652";"5020442";"Xyleborus dispar Fabricius, 1792";"EXACT";"Xyleborus dispar Fabricius, 1792";802
"3653";"5019591";"Xyleborus monographus (Fabricius & J.C., 1792)";"EXACT";"Xyleborus monographus (Fabricius & J.C., 1792)";4058
"3654";"7730115";"Xyleborus pfeilii Ratzeburg, 1837";"EXACT";"Xyleborus pfeilii Ratzeburg, 1837";13
"3655";"5020204";"Xyleborus volvulus (Fabricius & J.C., 1794)";"EXACT";"Xyleborus volvulus (Fabricius & J.C., 1794)";638
"3656";"8341913";"Xyleborus xylographus Say, 1826";"EXACT";"Xyleborus xylographus Say, 1826";132
"3657";"6005810";"Xylion adustus (Fåhraeus, 1871)";"EXACT";"Xylion adustus (Fåhraeus, 1871)";22
"3658";"4453676";"Xylita laevigata (Hellenius, 1786)";"EXACT";"Xylita laevigata (Hellenius, 1786)";2765
"3659";"1201568";"Xylocleptes bispinus (Duftschmid, 1825)";"EXACT";"Xylocleptes bispinus (Duftschmid, 1825)";1057
"3660";"4444739";"Xylodromus concinnus (Marsham, 1802)";"EXACT";"Xylodromus concinnus (Marsham, 1802)";1837
"3661";"4444731";"Xylodromus depressus (Gravenhorst, 1802)";"EXACT";"Xylodromus depressus (Gravenhorst, 1802)";383
"3662";"7501381";"Xylographus bostrychoides (Dufour, 1843)";"EXACT";"Xylographus bostrychoides (Dufour, 1843)";129
"3663";"4990455";"Xylophilus marquesanus Blair, 1935";"EXACT";"Xylophilus marquesanus Blair, 1935";1
"3664";"1095705";"Xylopsocus capucinus (Fabricius, 1781)";"EXACT";"Xylopsocus capucinus (Fabricius, 1781)";49
"3665";"1095704";"Xylopsocus castanoptera (Fairmaire, 1850)";"EXACT";"Xylopsocus castanoptera (Fairmaire, 1850)";59
"3666";"5877356";"Xylosandrus amputatus Blandford, 1894";"EXACT";"Xylosandrus amputatus Blandford, 1894";16
"3667";"8636797";"Xylosandrus compactus Eichhoff, 1875";"EXACT";"Xylosandrus compactus Eichhoff, 1875";238
"3668";"8152712";"Xylosandrus crassiusculus Motschulsky, 1866";"EXACT";"Xylosandrus crassiusculus Motschulsky, 1866";1016
"3669";"9134964";"Xylosandrus germanus Blandford, 1894";"EXACT";"Xylosandrus germanus Blandford, 1894";549
"3670";"4427547";"Xylothrips flavipes (Illiger, 1801)";"EXACT";"Xylothrips flavipes (Illiger, 1801)";46
"3671";"6005872";"Xylothrips religiosus (Boisduval, 1835)";"EXACT";"Xylothrips religiosus (Boisduval, 1835)";249
"3672";"7795756";"Xylotrechus altaicus (Gebler, 1836)";"EXACT";"Xylotrechus altaicus (Gebler, 1836)";5
"3673";"8325707";"Xylotrechus chinensis (Chevrolat, 1852)";"EXACT";"Xylotrechus chinensis (Chevrolat, 1852)";321
"3674";"1159031";"Xylotrechus colonus (Fabricius, 1775)";"EXACT";"Xylotrechus colonus (Fabricius, 1775)";1724
"3675";"1159102";"Xylotrechus hircus (Gebler, 1825)";"EXACT";"Xylotrechus hircus (Gebler, 1825)";8
"3676";"8111934";"Xylotrechus rusticus (Linnaeus, 1758)";"EXACT";"Xylotrechus rusticus (Linnaeus, 1758)";4580
"3677";"1159207";"Xylotrechus smei (Castelnau & Gory, 1841)";"EXACT";"Xylotrechus smei (Castelnau & Gory, 1841)";97
"3678";"1159172";"Xylotrechus stebbingi Gahan, 1906";"EXACT";"Xylotrechus stebbingi Gahan, 1906";155
"3679";"1128101";"Xystrocera globosa (Olivier, 1795)";"EXACT";"Xystrocera globosa (Olivier, 1795)";480
"3680";"1048600";"Zabrotes subfasciatus (Boheman, 1833)";"EXACT";"Zabrotes subfasciatus (Boheman, 1833)";833
"3681";"1047283";"Zeugophora scutellaris Suffrian, 1840";"EXACT";"Zeugophora scutellaris Suffrian, 1840";287
"3682";"4730892";"Zygogramma bicolorata";"EXACT";"Zygogramma bicolorata";125
"3683";"1048952";"Zygogramma disrupta (Rogers, 1856)";"EXACT";"Zygogramma disrupta (Rogers, 1856)";306
"3684";"1048964";"Zygogramma piceicollis (Stål, 1859)";"EXACT";"Zygogramma piceicollis (Stål, 1859)";519
"3685";"1419902";"Anisolabis maritima (Bonelli, 1832)";"EXACT";"Anisolabis maritima (Bonelli, 1832)";1164
"3686";"1419906";"Anisolabis pacifica (Erichson, 1842)";"EXACT";"Anisolabis pacifica (Erichson, 1842)";0
"3687";"4392401";"Carcinophora americana (Palisot de Beauvois, 1817)";"EXACT";"Carcinophora americana (Palisot de Beauvois, 1817)";62
"3688";"4308743";"Carcinophora occidentalis (W.F.Kirby, 1896)";"EXACT";"Carcinophora occidentalis (W.F.Kirby, 1896)";16
"3689";"1419870";"Chelisoches morio (Fabricius, 1775)";"EXACT";"Chelisoches morio (Fabricius, 1775)";121
"3690";"4393920";"Circolabia arcuata (Scudder, 1876)";"EXACT";"Circolabia arcuata (Scudder, 1876)";26
"3691";"1419842";"Doru taeniatum (Dohrn, 1862)";"EXACT";"Doru taeniatum (Dohrn, 1862)";254
"3692";"1419894";"Euborellia annulipes (H.F.Lucas, 1847)";"EXACT";"Euborellia annulipes (H.F.Lucas, 1847)";2858
"3693";"1419890";"Euborellia cincticollis (Gerstaecker, 1883)";"EXACT";"Euborellia cincticollis (Gerstaecker, 1883)";42
"3694";"4392181";"Euborellia janeirensis (Dohrn, 1864)";"EXACT";"Euborellia janeirensis (Dohrn, 1864)";2
"3695";"4392218";"Euborellia peregrina (Mjöberg, 1904)";"EXACT";"Euborellia peregrina (Mjöberg, 1904)";20
"3696";"1419889";"Euborellia stali (Dohrn, 1864)";"EXACT";"Euborellia stali (Dohrn, 1864)";8
"3697";"4394094";"Forcipula gariazzi Borelli, 1900";"EXACT";"Forcipula gariazzi Borelli, 1900";3
"3698";"1419845";"Forficula auricularia Linnaeus, 1758";"EXACT";"Forficula auricularia Linnaeus, 1758";42920
"3699";"1419887";"Gonolabis electa Burr, 1910";"EXACT";"Gonolabis electa Burr, 1910";3
"3700";"1419872";"Hamaxas nigrorufus (Burr, 1902)";"EXACT";"Hamaxas nigrorufus (Burr, 1902)";34
"3701";"4393901";"Irdex pygidiata (Dubrony, 1879)";"EXACT";"Irdex pygidiata (Dubrony, 1879)";2
"3702";"4392632";"Kleter devians (Dohrn, 1865)";"EXACT";"Kleter devians (Dohrn, 1865)";0
"3703";"1419851";"Labia minor (Linnaeus, 1758)";"EXACT";"Labia minor (Linnaeus, 1758)";1701
"3704";"1419912";"Labidura riparia (Pallas, 1773)";"EXACT";"Labidura riparia (Pallas, 1773)";3409
"3705";"1419867";"Marava arachidis (A.Yersin, 1860)";"EXACT";"Marava arachidis (A.Yersin, 1860)";30
"3706";"4392582";"Metresura ruficeps (Burmeister, 1838)";"EXACT";"Metresura ruficeps (Burmeister, 1838)";5
"3707";"1419910";"Nala lividipes (Dufour, 1820)";"EXACT";"Nala lividipes (Dufour, 1820)";190
"3708";"4393447";"Nesogaster aculeatus (de Bormans, 1900)";"EXACT";"Nesogaster aculeatus (de Bormans, 1900)";6
"3709";"1419864";"Paralabella curvicauda (Motschulsky, 1863)";"EXACT";"Paralabella curvicauda (Motschulsky, 1863)";53
"3710";"1419834";"Paraspania brunneri (de Bormans, 1883)";"EXACT";"Paraspania brunneri (de Bormans, 1883)";3
"3711";"4394404";"Pyragropsis buscki (Caudell, 1907)";"EXACT";"Pyragropsis buscki (Caudell, 1907)";2
"3712";"1419857";"Sphingolabis hawaiiensis (de Bormans, 1882)";"EXACT";"Sphingolabis hawaiiensis (de Bormans, 1882)";16
"3713";"1419861";"Spirolabia dubronyi (Hebard, 1922)";"EXACT";"Spirolabia dubronyi (Hebard, 1922)";10
"3714";"1419862";"Spirolabia pilicornis (Motschulsky, 1863)";"EXACT";"Spirolabia pilicornis (Motschulsky, 1863)";15
"3715";"1607037";"Achradocera arcuata Van Duzee, 1924";"EXACT";"Achradocera arcuata Van Duzee, 1924";63
"3716";"1621405";"Acinia picturata (Snow, 1894)";"EXACT";"Acinia picturata (Snow, 1894)";56
"3717";"1523653";"Acrosticta apicalis (Williston, 1896)";"EXACT";"Acrosticta apicalis (Williston, 1896)";87
"3718";"5057158";"Actia eucosmae Bezzi, 1926";"EXACT";"Actia eucosmae Bezzi, 1926";0
"3719";"1652271";"Aedes aboriginis Dyar, 1917";"EXACT";"Aedes aboriginis Dyar, 1917";19
"3720";"1651891";"Aedes aegypti (Linnaeus, 1762)";"EXACT";"Aedes aegypti (Linnaeus, 1762)";50774
"3721";"1651430";"Aedes albopictus Skuse, 1894";"EXACT";"Aedes albopictus Skuse, 1894";52105
"3722";"1651847";"Aedes atropalpus (Coquillett, 1902)";"EXACT";"Aedes atropalpus (Coquillett, 1902)";549
"3723";"1651684";"Aedes australis (Erichson, 1842)";"EXACT";"Aedes australis (Erichson, 1842)";112
"3724";"1651151";"Aedes bahamensis Berlin, 1969";"EXACT";"Aedes bahamensis Berlin, 1969";14
"3725";"1652230";"Aedes camptorhynchus (Thomson, 1869)";"EXACT";"Aedes camptorhynchus (Thomson, 1869)";242
"3726";"1652212";"Aedes japonicus (Theobald, 1901)";"EXACT";"Aedes japonicus (Theobald, 1901)";5119
"3727";"1652212";"Aedes japonicus japonicus";"EXACT";"Aedes japonicus japonicus";5119
"3728";"1652150";"Aedes koreicus (Edwards, 1917)";"EXACT";"Aedes koreicus (Edwards, 1917)";151
"3729";"1652026";"Aedes nocturnus Thoebald, 1903";"EXACT";"Aedes nocturnus Thoebald, 1903";32
"3730";"1652043";"Aedes notoscriptus (Skues, 1889)";"EXACT";"Aedes notoscriptus (Skues, 1889)";2136
"3731";"1651245";"Aedes subdiversus Martini, 1926";"EXACT";"Aedes subdiversus Martini, 1926";0
"3732";"1651467";"Aedes togoi (Theobald, 1907)";"EXACT";"Aedes togoi (Theobald, 1907)";272
"3733";"1651799";"Aedes triseriatus (Say, 1823)";"EXACT";"Aedes triseriatus (Say, 1823)";10740
"3734";"1652274";"Aedes vexans (Meigen, 1830)";"EXACT";"Aedes vexans (Meigen, 1830)";162131
"3735";"5055183";"Agathomyia wankowiczii (Schnabl, 1884)";"EXACT";"Agathomyia wankowiczii (Schnabl, 1884)";470
"3736";"1553365";"Agromyza frontella (Rondani, 1874)";"EXACT";"Agromyza frontella (Rondani, 1874)";385
"3737";"1540979";"Allograpta exotica (Wiedemann, 1830)";"EXACT";"Allograpta exotica (Wiedemann, 1830)";809
"3738";"1540915";"Allograpta obliqua (Say, 1823)";"EXACT";"Allograpta obliqua (Say, 1823)";4523
"3739";"1541066";"Allograpta radiata (Bigot, 1857)";"EXACT";"Allograpta radiata (Bigot, 1857)";15
"3740";"1554207";"Amauromyza maculosa (Malloch, 1913)";"EXACT";"Amauromyza maculosa (Malloch, 1913)";335
"3741";"1606630";"Amblypsilopus connexus (Walker, 1835)";"EXACT";"Amblypsilopus connexus (Walker, 1835)";286
"3742";"1606517";"Amblypsilopus pallidicornis (Grimshaw, 1901)";"EXACT";"Amblypsilopus pallidicornis (Grimshaw, 1901)";15
"3743";"1480108";"Amobia auriceps (Baranov, 1935)";"EXACT";"Amobia auriceps (Baranov, 1935)";60
"3744";"1480073";"Amobia pelopei (Rondani, 1859)";"EXACT";"Amobia pelopei (Rondani, 1859)";31
"3745";"1587640";"Amygdalops thomasseti Lamb, 1914";"EXACT";"Amygdalops thomasseti Lamb, 1914";8
"3746";"1601411";"Anarete johnsoni (Felt, 1908)";"EXACT";"Anarete johnsoni (Felt, 1908)";53
"3747";"4516797";"Anasimyia lunulata (Meigen, 1822)";"EXACT";"Anasimyia lunulata (Meigen, 1822)";614
"3748";"1625161";"Anastrepha compressa Stone, 1942";"EXACT";"Anastrepha compressa Stone, 1942";8
"3749";"1625168";"Anastrepha fraterculus (Wiedemann, 1830)";"EXACT";"Anastrepha fraterculus (Wiedemann, 1830)";644
"3750";"1625200";"Anastrepha grandis (Macquart, 1846)";"EXACT";"Anastrepha grandis (Macquart, 1846)";62
"3751";"1625041";"Anastrepha ludens (Loew, 1873)";"EXACT";"Anastrepha ludens (Loew, 1873)";551
"3752";"1625082";"Anastrepha obliqua (Macquart, 1835)";"EXACT";"Anastrepha obliqua (Macquart, 1835)";306
"3753";"1625211";"Anastrepha serpentina (Wiedemann, 1830)";"EXACT";"Anastrepha serpentina (Wiedemann, 1830)";352
"3754";"1625078";"Anastrepha suspensa (Loew, 1862)";"EXACT";"Anastrepha suspensa (Loew, 1862)";137
"3755";"1650361";"Anopheles albimanus Wiedemann, 1820";"EXACT";"Anopheles albimanus Wiedemann, 1820";3154
"3756";"1650395";"Anopheles quadrimaculatus Say, 1824";"EXACT";"Anopheles quadrimaculatus Say, 1824";18713
"3757";"1573387";"Anthomyia illocata Walker, 1857";"EXACT";"Anthomyia illocata Walker, 1857";190
"3758";"1573424";"Anthomyia punctipennis Wiedemann, 1830";"EXACT";"Anthomyia punctipennis Wiedemann, 1830";240
"3759";"8762748";"Anthomyia radicum";"EXACT";"Anthomyia radicum";7
"3760";"1573381";"Anthomyia vicarians Schiner, 1868";"EXACT";"Anthomyia vicarians Schiner, 1868";73
"3761";"1666733";"Anthrax distigma Wiedemann, 1828";"EXACT";"Anthrax distigma Wiedemann, 1828";33
"3762";"1666863";"Anthrax koshunensis Matsumura, 1916";"EXACT";"Anthrax koshunensis Matsumura, 1916";26
"3763";"1493237";"Apallates hermsi (Sabrosky, 1941)";"EXACT";"Apallates hermsi (Sabrosky, 1941)";95
"3764";"1454980";"Apedilum elachistum Townes, 1945";"EXACT";"Apedilum elachistum Townes, 1945";19
"3765";"1598968";"Aphidoletes abietis (Kieffer, 1896)";"EXACT";"Aphidoletes abietis (Kieffer, 1896)";6
"3766";"1598928";"Aphidoletes thompsoni Mohn, 1954";"EXACT";"Aphidoletes thompsoni Mohn, 1954";31
"3767";"1588713";"Apteromyia claviventris (Strobl, 1909)";"EXACT";"Apteromyia claviventris (Strobl, 1909)";779
"3768";"1461679";"Archytas cirphis Curran, 1927";"EXACT";"Archytas cirphis Curran, 1927";2
"3769";"1599650";"Arthrocnodax walkeriana Felt, 1915";"EXACT";"Arthrocnodax walkeriana Felt, 1915";35
"3770";"1592770";"Asphondylia buddleia Felt, 1935";"EXACT";"Asphondylia buddleia Felt, 1935";0
"3771";"1592791";"Asphondylia cytisi Frauenfeld, 1873";"EXACT";"Asphondylia cytisi Frauenfeld, 1873";2
"3772";"1592782";"Asphondylia ervi Rübsaamen, 1895";"EXACT";"Asphondylia ervi Rübsaamen, 1895";0
"3773";"1610823";"Asyndetus carcinophilus Parent, 1937";"EXACT";"Asyndetus carcinophilus Parent, 1937";53
"3774";"1530662";"Atherigona hendersoni Malloch, 1923";"EXACT";"Atherigona hendersoni Malloch, 1923";0
"3775";"1530777";"Atherigona orientalis Schiner, 1868";"EXACT";"Atherigona orientalis Schiner, 1868";334
"3776";"1530754";"Atherigona reversura Villeneuve, 1936";"EXACT";"Atherigona reversura Villeneuve, 1936";387
"3777";"1530823";"Atherigona varia (Meigen, 1826)";"EXACT";"Atherigona varia (Meigen, 1826)";508
"3778";"1618874";"Athyroglossa tectora Cresson, 1926";"EXACT";"Athyroglossa tectora Cresson, 1926";1
"3779";"1619117";"Atissa suturalis Cresson, 1929";"EXACT";"Atissa suturalis Cresson, 1929";0
"3780";"1637144";"Atrichopogon jacobsoni (de Meijere, 1907)";"EXACT";"Atrichopogon jacobsoni (de Meijere, 1907)";116
"3781";"1637191";"Atrichopogon levis (Coquillett, 1901)";"EXACT";"Atrichopogon levis (Coquillett, 1901)";142
"3782";"1521740";"Atypophthalmus umbratus (de Meijere, 1911)";"EXACT";"Atypophthalmus umbratus (de Meijere, 1911)";4
"3783";"8347805";"Bactrocera correcta (Bezzi, 1916)";"EXACT";"Bactrocera correcta (Bezzi, 1916)";1710
"3784";"8070510";"Bactrocera cucurbitae (Coquillett, 1899)";"EXACT";"Bactrocera cucurbitae (Coquillett, 1899)";1948
